"Network.ID","Davidson_Resident","Count.Network.IDs","Avg.Time","Dupes","Priority.Police","Full.Funding.Police","Full.Funding.Sheriff"
"e5197bf429",1,1,10,0,"No","No","No"
"e577a08a51",1,1,8,0,"No","No","No"
"e5a3dc4b19",1,1,6,0,"No","No","No"
"e5a5d5f5b8",1,1,6,0,"No","No","No"
"e5bd465ed9",1,1,10,0,"No","No","No"
"e5c60c9e58",1,1,6,0,"Yes","Yes","Yes"
"e5c868f18f",1,1,8,0,"No","No","No"
"e5e488fdeb",1,1,10,0,"No","No","No"
"e609279801",1,1,10,0,"No","No","No"
"e60c9ac872",0,1,0,1,"No","No","No"
"e612217747",1,1,7,0,"No","No","No"
"e62ef1eed1",1,1,803,0,"No","No","No"
"e643d17dcc",0,1,0,1,"No","No","No"
"e64dbff8d9",1,1,8,0,"No","No","No"
"e65442fc59",1,1,6,0,"No","No","No"
"e670b29c67",0,1,0,1,"No","No","No"
"e6802e4937",1,1,7,0,"No","No","No"
"e6822a6c93",1,1,10,0,"No","No","No"
"e68a39d973",1,1,14,0,"No","No","No"
"e6beb44165",1,1,7,0,"Yes","Yes","Yes"
"e6c950f8ff",1,1,6,0,"No","No","No"
"e6ea09540d",1,1,10,0,"No","No","No"
"e6ed22a342",1,1,8,0,"No","No","No"
"e6edd4015d",1,1,6,0,"No","No","No"
"e6f5b46b24",1,1,8,0,"No","No","No"
"e74031b37a",1,1,7,0,"No","No","No"
"e744003d09",1,1,15,0,"No","No","No"
"e7692a3bc1",1,1,11,0,"No","No","No"
"e76c69834d",1,1,8,0,"No","No","No"
"e773924ee1",1,1,13,0,"No","No","No"
"e7bb56781e",1,1,10,0,"No","No","No"
"e7f3cd6b54",1,1,9,0,"No","No","Yes"
"e7fc416ecd",1,1,9,0,"No","No","No"
"e808abcf10",0,1,0,1,"No","No","No"
"e829cd7fbf",1,1,5,0,"No","No","No"
"e834bfef1a",1,1,9,0,"No","No","No"
"e83a4f3d0c",1,1,8,0,"No","No","No"
"e83f9b0eca",0,1,0,1,"No","No","No"
"e83fbe9fd1",1,1,6,0,"No","No","No"
"e841ee796f",1,1,16,0,"No","No","No"
"e842a5a816",1,1,5,0,"No","No","No"
"e843e9c0ec",1,1,5,0,"No","No","No"
"e874562b74",1,1,5,0,"No","No","No"
"e87839e6f6",1,1,5,0,"No","No","No"
"e8850a92bd",1,1,9,0,"No","No","No"
"e887ed7c31",1,1,17,0,"No","No","No"
"e89ca1f346",0,1,0,1,"No","No","No"
"e8a1c63a48",1,1,18,0,"No","No","Yes"
"e8b108afe5",1,1,7,0,"No","No","No"
"e9218cc43f",1,1,12,0,"No","No","No"
"e9241197ee",0,1,1,1,"No","No","No"
"e938099b9d",1,1,8,0,"No","Yes","No"
"e93e1c7a8a",1,1,6,0,"No","No","No"
"e976ca7daf",1,1,9,0,"No","No","No"
"e9a1f9c0d5",1,1,7,0,"No","No","No"
"e9c5958d6f",1,1,5,0,"No","No","No"
"e9fb5270af",1,1,6,0,"No","No","No"
"e9fbedf822",1,1,8,0,"No","No","No"
"e9ff1c46b6",1,1,6,0,"No","No","No"
"ea019e6091",1,1,7,0,"No","No","No"
"ea16c44bc2",1,1,20,0,"No","No","No"
"ea4cfc7f9b",0,1,0,1,"No","No","No"
"ea4f089289",1,1,8,0,"No","Yes","Yes"
"ea5828ff70",0,1,0,1,"No","No","No"
"ea7b19eca7",1,1,5,0,"Yes","Yes","Yes"
"ea9238d13e",1,1,11,0,"No","No","No"
"eae15d55b0",0,1,0,1,"No","No","No"
"eaf30b747f",1,1,10,0,"No","No","No"
"eb0b7d4a63",1,1,9,0,"No","No","No"
"eb0d3dbf5d",0,1,0,1,"No","No","No"
"eb19a6705e",1,1,9,0,"No","No","No"
"eb294f8fef",1,1,6,0,"No","No","No"
"eb2fc57f0c",1,1,8,0,"No","No","No"
"eb35e0a5bf",1,1,6,0,"No","No","No"
"eb4180e367",1,1,4,0,"No","No","No"
"eb4a044cc0",1,1,8,0,"No","No","No"
"eb66eb51c8",1,1,6,0,"No","No","Yes"
"eb78afbdc0",1,1,8,0,"No","No","No"
"eb9b6a6624",1,1,13,0,"Yes","No","No"
"eba87ae9bc",0,1,0,1,"No","No","No"
"ebb7a08d26",1,1,9,0,"No","No","No"
"ebe7c231a0",0,1,1,1,"No","No","No"
"ebf3c06858",1,1,8,0,"No","No","No"
"ebffd896ba",1,1,8,0,"No","No","No"
"ec6d97c99a",0,1,1,1,"No","No","No"
"ec82e4c473",1,1,9,0,"No","No","No"
"ecabced0ec",1,1,6,0,"Yes","Yes","Yes"
"ecb38fce4b",1,1,4,0,"No","No","No"
"ecb3dbe8c1",1,1,34,0,"No","No","No"
"ecb8facc12",1,1,7,0,"No","No","No"
"ed11e990f0",1,1,27,0,"No","No","No"
"ed2bcd7089",1,1,12,0,"No","No","No"
"ed48e6408e",1,1,6,0,"No","No","No"
"ed7b47b56a",1,1,8,0,"No","Yes","Yes"
"edaf7be33d",1,1,6,0,"No","No","No"
"edca478293",0,1,1,1,"No","No","No"
"edd7cdac82",1,1,12,0,"No","No","No"
"ede22ff3da",1,1,8,0,"No","Yes","Yes"
"edebbdec29",1,1,6,0,"Yes","Yes","Yes"
"ee068d30e6",1,1,12,0,"No","No","Yes"
"ee5358640a",1,1,6,0,"No","No","No"
"ee6606c904",1,1,7,0,"No","No","No"
"ee78bffb58",1,1,8,0,"Yes","No","No"
"ee7b95ddcb",1,1,10,0,"No","No","No"
"eea9209e25",0,1,1,1,"No","No","No"
"eeb2e37745",1,1,40,0,"No","No","No"
"eec98209ef",1,1,22,0,"No","No","No"
"eee730907a",1,1,6,0,"No","Yes","Yes"
"eeea2fe308",1,1,5,0,"Yes","Yes","No"
"eeecdb964b",1,1,7,0,"No","No","No"
"ef031c6532",1,1,4,0,"No","No","No"
"ef0cca0d1f",1,1,6,0,"No","No","No"
"ef2b8b697b",1,1,4,0,"No","No","No"
"ef386c7c58",1,1,6,0,"No","Yes","Yes"
"ef4eb5f0d4",1,1,6,0,"No","No","No"
"ef6a6de308",1,1,12,0,"No","No","Yes"
"ef71abc87f",1,1,7,0,"No","No","No"
"efce1308da",0,1,0,1,"No","No","No"
"efe049c3f4",1,1,10,0,"No","No","No"
"f007b0b747",1,1,9,0,"No","No","No"
"f02653faeb",1,1,10,0,"No","No","No"
"f040efaa2c",1,1,3,0,"Yes","Yes","Yes"
"f05417eb24",1,1,7,0,"Yes","Yes","Yes"
"f0735dcd4c",1,1,14,0,"No","Yes","Yes"
"f08fe4121b",1,1,10,0,"No","No","No"
"f09d23f211",1,1,11,0,"No","No","No"
"f0afe1a19a",1,1,5,0,"No","No","No"
"f0ce2d59e1",1,1,8,0,"No","No","No"
"f0e1310da0",1,1,16,0,"No","No","No"
"f108b27ec9",1,1,9,0,"No","No","No"
"f10f92410c",0,1,2,1,"No","No","No"
"f11c646ad0",1,1,10,0,"No","No","No"
"f198554d9d",1,1,4,0,"No","No","No"
"f1c1e1d901",1,1,4,0,"No","No","No"
"f1c40ba9b4",1,1,7,0,"No","No","No"
"f1ee212a11",1,1,7,0,"No","No","No"
"f1f881ca1f",0,1,0,1,"No","No","No"
"f1fd8faa5c",0,1,0,1,"No","No","No"
"f20eb4114c",1,1,5,0,"No","No","No"
"f21a0b5baa",1,1,4,0,"No","No","No"
"f2530d3054",0,1,0,1,"No","No","No"
"f26ccec27f",0,1,0,1,"No","No","No"
"f272031624",1,1,6,0,"No","No","No"
"f2760079f7",1,1,5,0,"Yes","Yes","Yes"
"f278da8f68",1,1,10,0,"No","No","No"
"f2a49b0a93",0,1,1,1,"No","No","No"
"f2b3929297",1,1,12,0,"No","No","No"
"f2b8466e33",1,1,9,0,"No","No","No"
"f2e6665cdc",1,1,7,0,"No","No","No"
"f2ec605ddf",1,1,5,0,"No","No","No"
"f2f7256749",1,1,15,0,"No","No","No"
"f3117e0700",1,1,10,0,"Yes","Yes","No"
"f31394ae80",1,1,4,0,"No","No","No"
"f31ab4128e",1,1,10,0,"No","No","No"
"f31fc174e9",1,1,7,0,"No","No","No"
"f324b6b639",0,1,1,1,"No","No","No"
"f34cb9154d",1,1,17,0,"No","No","Yes"
"f35bd34383",1,1,9,0,"No","No","No"
"f35c0a8687",1,1,10,0,"No","No","No"
"f3774fd510",1,1,7,0,"No","No","No"
"f383f914b1",1,1,4,0,"No","No","No"
"f389877b06",1,1,8,0,"No","No","No"
"f38ad88659",1,1,8,0,"No","No","No"
"f38ea19bc2",1,1,8,0,"No","No","No"
"f3919ebe33",0,1,0,1,"No","No","No"
"f39d4513b1",1,1,7,0,"No","No","No"
"f3a0483f16",1,1,20,0,"No","No","No"
"f3a572a320",0,1,1,1,"No","No","No"
"f3e9cec0b1",0,1,1,1,"No","No","No"
"f4221a1758",1,1,13,0,"No","No","No"
"f4246b903e",1,1,15,0,"No","No","No"
"f429c89493",1,1,35,0,"No","No","No"
"f437dd7f9a",1,1,8,0,"No","No","No"
"f44b20e055",1,1,11,0,"No","No","No"
"f46357e63d",1,1,6,0,"No","No","No"
"f4aa376238",1,1,14,0,"No","No","No"
"f4ad72c24b",1,1,11,0,"No","No","No"
"f4c2aef722",1,1,7,0,"No","No","No"
"f4d673dbcd",0,1,0,1,"No","No","No"
"f4dc61ce46",1,1,7,0,"No","No","No"
"f4e0f3f69f",1,1,8,0,"No","No","No"
"f4ffb265fc",0,1,1,1,"No","No","No"
"f52e83295b",1,1,8,0,"Yes","Yes","Yes"
"f54f0c7170",1,1,8,0,"Yes","Yes","Yes"
"f56f8c1304",1,1,5,0,"No","No","No"
"f576b88f80",1,1,2,0,"No","No","No"
"f57c1c862c",1,1,8,0,"No","No","No"
"f57c43fac7",1,1,4,0,"No","No","No"
"f5c254e84c",1,1,8,0,"No","No","No"
"f5ddf23a53",1,1,9,0,"No","No","No"
"f5e0558667",1,1,10,0,"Yes","Yes","Yes"
"f60825b628",1,1,146,0,"No","No","No"
"f632bcb05d",0,1,0,1,"No","No","No"
"f654f3411e",1,1,11,0,"No","No","No"
"f68cf69f63",1,1,5,0,"No","No","No"
"f68d283a6a",1,1,9,0,"No","Yes","Yes"
"f68f04a98c",1,1,7,0,"No","No","No"
"f703f3a8e6",1,1,4,0,"No","Yes","Yes"
"f7189053b7",1,1,10,0,"No","No","No"
"f71d588d84",0,1,0,1,"No","No","No"
"f7269f2b70",1,1,9,0,"No","No","No"
"f72cdc147a",1,1,6,0,"No","No","No"
"f72f52cd79",1,1,7,0,"Yes","Yes","Yes"
"f732c19377",0,1,1,1,"No","No","No"
"f745e46f2c",1,1,4,0,"No","No","No"
"f74f595521",1,1,11,0,"No","No","No"
"f79caae3b1",1,1,11,0,"No","No","No"
"f7b3100926",1,1,7,0,"No","No","No"
"f7b44d7de0",1,1,14,0,"No","No","No"
"f7b7d76092",1,1,7,0,"No","Yes","Yes"
"f7e4e47ccb",1,1,6,0,"No","No","Yes"
"f7f546d238",1,1,13,0,"No","No","No"
"f817fc52b9",1,1,6,0,"No","No","No"
"f820a74589",1,1,10,0,"No","No","No"
"f8216502fc",1,1,7,0,"No","No","No"
"f834c9fc36",1,1,13,0,"No","No","No"
"f83802546b",0,1,0,1,"No","No","No"
"f847dc6dd9",1,1,23,0,"No","No","No"
"f84af3791b",1,1,6,0,"Yes","Yes","Yes"
"f850caefbc",1,1,7,0,"No","No","No"
"f87f35a4c5",1,1,16,0,"No","No","No"
"f8a4f75b41",1,1,6,0,"No","No","No"
"f8b010cbdf",1,1,7,0,"No","No","No"
"f8d433493a",0,1,0,1,"No","No","No"
"f8d9bf96ee",1,1,17,0,"No","No","No"
"f909ba415d",1,1,7,0,"No","No","No"
"f92292c8f7",1,1,4,0,"No","No","No"
"f931d3af3a",1,1,5,0,"No","No","No"
"f93622db19",0,1,0,1,"No","No","No"
"f949e576a5",1,1,4,0,"No","No","No"
"f992ca11a8",1,1,8,0,"No","No","No"
"f99d51450d",1,1,7,0,"No","Yes","Yes"
"f9a06e95b1",1,1,7,0,"No","No","No"
"f9b378d51b",1,1,3,0,"Yes","Yes","Yes"
"f9b7a458d6",1,1,6,0,"No","No","No"
"f9dc4dc104",1,1,41,0,"No","No","No"
"f9e2a464f4",1,1,11,0,"No","No","Yes"
"f9e37764a6",0,1,18,1,"No","No","No"
"f9f6e794e6",0,1,0,1,"No","No","No"
"fa1f51db08",1,1,4,0,"No","No","No"
"fa1fd291c1",0,1,0,1,"No","No","No"
"fa2aef4e69",1,1,10,0,"No","No","No"
"fa521b5b7d",1,1,7,0,"No","No","No"
"fa6d2fa382",0,1,0,1,"No","No","No"
"fa9e31ca91",1,1,8,0,"No","No","No"
"fab6d4d3dc",0,1,0,1,"No","No","No"
"fabe85f41b",1,1,9,0,"No","No","No"
"fad2d4cf09",1,1,13,0,"No","No","No"
"fae81c0d8e",1,1,22,0,"No","No","No"
"fae96537b5",0,1,1,1,"No","No","No"
"faf331ae1d",1,1,13,0,"No","No","No"
"fb06162ed3",1,1,6,0,"No","No","No"
"fb0d1553eb",1,1,7,0,"No","No","No"
"fb2666dbdd",1,1,10,0,"No","No","No"
"fb27a1c454",1,1,6,0,"No","No","No"
"fb2acd5ba4",1,1,4,0,"Yes","Yes","Yes"
"fb2bb2b2e3",1,1,10,0,"No","No","No"
"fb2fd1245c",1,1,7,0,"No","No","No"
"fb377718f2",1,1,7,0,"No","No","No"
"fb60700f38",1,1,6,0,"Yes","No","No"
"fb66756ea5",1,1,8,0,"No","No","No"
"fb74909912",1,1,41,1,"Yes","Yes","Yes"
"fb7fd13a5d",1,1,6,0,"No","No","No"
"fb868b7f0d",1,1,8,0,"No","No","Yes"
"fb8c851ee0",0,1,0,1,"No","No","No"
"fb9e6a9d8d",1,1,6,0,"No","No","No"
"fbba370da4",0,1,1,1,"No","No","No"
"fbc04e27b0",1,1,11,0,"No","No","No"
"fbc2ea6a1f",1,1,7,0,"No","No","No"
"fbc7be008b",1,1,7,0,"No","No","No"
"fbe6e6e8d9",1,1,5,0,"Yes","Yes","Yes"
"fbf36def2e",1,1,7,0,"No","No","No"
"fbf53aba11",1,1,12,0,"No","No","No"
"fc01e9fcaf",1,1,10,0,"No","No","No"
"fc24da7629",1,1,8,0,"No","No","No"
"fc570abd9e",0,1,1,1,"No","No","No"
"fc6151e964",1,1,7,0,"No","No","No"
"fc65b4a3ff",1,1,10,0,"No","No","No"
"fc86664a44",1,1,19,0,"No","No","No"
"fc9efea994",1,1,15,0,"Yes","Yes","Yes"
"fca974bffd",0,1,1,1,"No","No","No"
"fcbe6a4b3f",1,1,6,0,"No","No","No"
"fcccbaaf23",0,1,0,1,"No","No","No"
"fccede27fd",1,1,4,0,"No","Yes","Yes"
"fd36beb8e3",1,1,9,0,"Yes","Yes","Yes"
"fd69ded88e",1,1,4,0,"No","Yes","No"
"fd9c2ea5d9",0,1,0,1,"No","No","No"
"fdab738235",1,1,19,0,"No","No","No"
"fdcd318004",1,1,9,0,"No","No","No"
"fde204202b",1,1,13,0,"No","No","No"
"fe07bc86cf",1,1,10,0,"No","No","No"
"fe2bf8b3f6",1,1,8,0,"No","No","No"
"fe2d3941d9",1,1,8,0,"No","No","No"
"fe31af1f3f",1,1,6,0,"No","No","No"
"fe824c04f1",1,1,14,0,"No","No","No"
"febbac51f3",1,1,7,0,"No","Yes","Yes"
"fee90367f2",1,1,4,0,"No","No","No"
"ff0fbb43f8",1,1,5,0,"No","No","No"
"ff15724981",1,1,7,0,"No","No","No"
"ff1895df11",1,1,7,0,"No","No","No"
"ff27273054",1,1,8,0,"No","No","No"
"ff2bc9a6f1",0,1,1,1,"No","No","No"
"ff3249b74a",1,1,11,0,"No","No","No"
"ff32cfa0b0",1,1,12,0,"No","No","No"
"ff414a37d1",1,1,6,0,"No","No","No"
"ff8042dbb3",0,1,0,1,"No","No","No"
"ff8d7338a2",1,1,10,0,"No","No","No"
"ffa48548d0",1,1,8,0,"No","Yes","No"
"ffa8279933",1,1,14,0,"No","No","No"
"ffaac69e42",1,1,7,0,"No","No","No"
"ffb1325eec",1,1,6,0,"Yes","Yes","Yes"
"ffb865c147",0,1,0,1,"No","No","No"
"ffc7aa3798",1,1,8,0,"No","No","No"
"ffc7b10cf9",1,1,7,0,"No","No","No"
"ffe089ee1d",1,1,8,0,"No","Yes","No"
"fffbb709e5",1,1,5,0,"No","No","Yes"
